 id  |          name           | gender | height 
 Angela Friðgeirsdóttir  | Female      |   1.79 |   8.63 | 100 m dash
 Rúnar Geirsson          | Male        |   1.71 |   1.61 | High Jump
 Sunneva Ármannsdóttir   | Female      |   1.65 |   1.17 | High Jump
 Ármann Rúnarsson        | Male        |   1.77 |  10.19 | 100 m dash
 Ása Friðgeirsdóttir     | Female      |   1.77 |   8.05 | 100 m dash
 Kristján Ármannsson     | Male        |   1.89 |  12.58 | Triple Jump
 Rúnar Björnsson         | Male        |   1.71 |   4.68 | Long Jump
 Geir Björnsson          | Male        |   1.72 |   12.7 | Shot Put
 Sunneva Friðgeirsdóttir | Female      |   1.73 |   4.34 | Long Jump
 Gunnar Jónsson          | Male        |   1.81 |   9.02 | 100 m dash
 Angela Gunnarsdóttir    | Female      |   1.72 |  12.46 | Shot Put
 Ármann Geirsson         | Male        |   1.84 |   6.82 | Triple Jump
 Angela Rúnarsdóttir     | Female      |   1.71 |  14.01 | Shot Put
 Gunnar Jónsson          | Male        |   1.87 |  15.95 | Shot Put
 Hulda Friðgeirsdóttir   | Female      |   1.74 |   5.98 | Long Jump
 Friðgeir Gunnarsson     | Male        |   1.87 |   6.34 | Long Jump
 Hulda Jónsdóttir        | Female      |   1.75 |  10.67 | Shot Put
 Lovísa Helgudóttir      | Female      |   1.64 |   1.78 | High Jump
 Angela Gunnarsdóttir    | Female      |   1.72 |   7.88 | Triple Jump
 Sunneva Björnsdóttir    | Female      |   1.61 |   9.17 | Triple Jump
 Gréta Jónsdóttir        | Female      |   1.73 |   8.76 | Shot Put
 Angela Friðgeirsdóttir  | Female      |   1.68 |  15.38 | Shot Put
 Björgvin Björnsson      | Male        |   1.82 |    1.8 | High Jump
 Ármann Geirsson         | Male        |   1.88 |   7.27 | 100 m dash
 Helga Elvudóttir        | Female      |   1.68 |   7.73 | Triple Jump
 Rúnar Björgvinsson      | Male        |   1.88 |   1.28 | High Jump
 Friðgeir Friðgeirsson   | Male        |   1.75 |   9.52 | Shot Put
 Jóna Benediktsdóttir    | Female      |   1.73 |   4.38 | Long Jump
 Helga Björnsdóttir      | Female      |   1.63 |   9.28 | Shot Put
 Helga Björnsdóttir      | Female      |   1.63 |  11.29 | Triple Jump
 Gunnar Friðgeirsson     | Male        |   1.73 |   8.75 | Triple Jump
 Björn Jónuson           | Male        |   1.73 |    5.7 | Long Jump
 Ása Geirsdóttir         | Female      |   1.76 |   8.01 | 100 m dash
 Björn Geirsson          | Male        |   1.71 |   5.07 | Long Jump
 Jón Kristjánsson        | Male        |   1.79 |  10.17 | Shot Put
 Hulda Geirsdóttir       | Female      |   1.72 |   1.16 | High Jump
 Kristján Jónsson        | Male        |   1.89 |   6.35 | 100 m dash
 Geir Björnsson          | Male        |   1.72 |   7.22 | 100 m dash
 Geir Kristjánsson       | Male        |   1.73 |   6.43 | Long Jump
 Ármann Ármannsson       | Male        |   1.77 |   4.56 | Long Jump
 Hulda Jónsdóttir        | Female      |   1.73 |   1.45 | High Jump
 Sunneva Björgvinsdóttir | Female      |   1.72 |   7.59 | Triple Jump
 Björgvin Björgvinsson   | Male        |   1.75 |   7.14 | Triple Jump
 Lovísa Helgudóttir      | Female      |   1.64 |   1.07 | High Jump
 Geir Rúnarsson          | Male        |   1.78 |   5.79 | Long Jump
 Kristján Benediktsson   | Male        |   1.75 |  10.05 | Triple Jump
 Björn Björnsson         | Male        |   1.84 |    6.3 | 100 m dash
 Hulda Geirsdóttir       | Female      |   1.72 |   1.52 | High Jump
 Sunneva Björnsdóttir    | Female      |    1.7 |   5.59 | Long Jump
 Hulda Björgvinsdóttir   | Female      |   1.72 |   14.4 | Shot Put
 Gréta Kristjánsdóttir   | Female      |   1.67 |  15.92 | Shot Put
 Elva Benediktsdóttir    | Female      |   1.78 |   5.98 | Long Jump
 Sunneva Björnsdóttir    | Female      |   1.71 |  15.71 | Shot Put
 Jón Ármannsson          | Male        |   1.78 |   1.22 | High Jump
 Geir Kristjánsson       | Male        |   1.73 |   6.65 | 100 m dash
 Kristján Benediktsson   | Male        |   1.89 |   7.21 | 100 m dash
 Helga Elvudóttir        | Female      |   1.68 |  10.95 | Shot Put
 Björn Rúnarsson         | Male        |   1.88 |   5.98 | 100 m dash
 Lovísa Kristjánsdóttir  | Female      |   1.62 |   3.49 | Long Jump
 Gréta Friðgeirsdóttir   | Female      |   1.64 |   1.35 | High Jump
 Ása Evudóttir           | Female      |   1.65 |   12.4 | Shot Put
 Geir Rúnarsson          | Male        |   1.78 |   4.22 | Long Jump
 Jón Kristjánsson        | Male        |   1.79 |   1.86 | High Jump
 Ása Kristjánsdóttir     | Female      |   1.64 |   6.54 | 100 m dash
 Sunneva Björnsdóttir    | Female      |   1.71 |    1.8 | High Jump
 Björgvin Jónsson        | Male        |   1.86 |   9.55 | 100 m dash
 Benedikt Benediktsson   | Male        |   1.81 |   5.53 | 100 m dash
 Ása Evudóttir           | Female      |   1.65 |  14.14 | Shot Put
 Gunnar Benediktsson     | Male        |   1.83 |  15.32 | Shot Put
 Benedikt Rúnarsson      | Male        |   1.89 |  15.48 | Shot Put
 Jóna Sunnevudóttir      | Female      |   1.79 |   8.72 | Shot Put
 Jóna Björnsdóttir       | Female      |   1.69 |   1.53 | High Jump
 Lovísa Benediktsdóttir  | Female      |   1.69 |   5.19 | Long Jump
 Lovísa Benediktsdóttir  | Female      |   1.72 |   1.62 | High Jump
 Gréta Elvudóttir        | Female      |   1.76 |   1.07 | High Jump
 Geir Gunnarsson         | Male        |   1.83 |  11.73 | Triple Jump
 Lovísa Benediktsdóttir  | Female      |   1.72 |   8.53 | 100 m dash
 Lovísa Helgudóttir      | Female      |   1.64 |   5.06 | Long Jump
 Geir Friðgeirsson       | Male        |   1.73 |  11.59 | Shot Put
 Jóna Benediktsdóttir    | Female      |   1.73 |    9.7 | Shot Put
 Geir Rúnarsson          | Male        |   1.78 |   8.86 | 100 m dash
 Jóna Friðgeirsdóttir    | Female      |   1.76 |   6.48 | 100 m dash
 Gunnar Jónsson          | Male        |   1.87 |   6.66 | Long Jump
 Ármann Geirsson         | Male        |   1.88 |    9.2 | Triple Jump
 Björgvin Friðgeirsson   | Male        |   1.85 |   5.76 | Long Jump
 Friðgeir Rúnarsson      | Male        |   1.74 |   5.49 | 100 m dash
 Björn Jónuson           | Male        |   1.73 |  11.14 | Triple Jump
 Hulda Kristjánsdóttir   | Female      |   1.71 |   6.68 | Triple Jump
 Ármann Rúnarsson        | Male        |   1.78 |   1.21 | High Jump
 Kristján Evuson         | Male        |   1.84 |   4.63 | Long Jump
 Sunneva Jónsdóttir      | Female      |   1.61 |   1.67 | High Jump
 Björn Friðgeirsson      | Male        |   1.71 |   1.14 | High Jump
 Jóna Friðgeirsdóttir    | Female      |   1.76 |   6.09 | Long Jump
 Friðgeir Gunnarsson     | Male        |   1.78 |      6 | Long Jump
 Hulda Friðgeirsdóttir   | Female      |   1.74 |   4.52 | Long Jump
 Angela Geirsdóttir      | Female      |   1.76 |   11.8 | Triple Jump
 Ása Jónsdóttir          | Female      |    1.7 |   5.33 | 100 m dash
 Angela Björgvinsdóttir  | Female      |   1.64 |   8.94 | Shot Put
 Geir Benediktsson       | Male        |   1.89 |    6.5 | Long Jump
 Lovísa Benediktsdóttir  | Female      |   1.69 |  14.43 | Shot Put
 Rúnar Kristjánsson      | Male        |   1.76 |   1.22 | High Jump
 Benedikt Helguson       | Male        |   1.88 |   6.52 | 100 m dash
 Sunneva Kristjánsdóttir | Female      |   1.74 |   1.14 | High Jump
 Ása Jónsdóttir          | Female      |    1.7 |   4.51 | Long Jump
 Angela Friðgeirsdóttir  | Female      |   1.79 |   6.34 | Long Jump
 Jón Kristjánsson        | Male        |   1.86 |  10.26 | 100 m dash
 Ása Rúnarsdóttir        | Female      |   1.63 |  14.99 | Shot Put
 Kristján Gunnarsson     | Male        |   1.81 |    5.9 | Long Jump
 Angela Elvudóttir       | Female      |   1.77 |   7.27 | Triple Jump
 Sunneva Benediktsdóttir | Female      |   1.66 |   1.95 | High Jump
 Ása Evudóttir           | Female      |   1.65 |   5.92 | 100 m dash
 Ása Friðgeirsdóttir     | Female      |   1.75 |   6.42 | Long Jump
 Hulda Kristjánsdóttir   | Female      |   1.71 |  11.22 | Shot Put
 Benedikt Benediktsson   | Male        |   1.81 |   1.11 | High Jump
 Sunneva Helgudóttir     | Female      |   1.77 |   12.8 | Triple Jump
 Gréta Jónsdóttir        | Female      |   1.73 |   1.42 | High Jump
 Geir Kristjánsson       | Male        |   1.73 |   9.65 | Triple Jump
 Björn Geirsson          | Male        |   1.84 |   9.07 | 100 m dash
 Lovísa Benediktsdóttir  | Female      |   1.73 |    2.1 | High Jump
 Benedikt Ármannsson     | Male        |   1.88 |   4.81 | Long Jump
 Lovísa Helgudóttir      | Female      |   1.64 |   5.55 | Long Jump
 Gunnar Benediktsson     | Male        |   1.83 |    8.6 | Shot Put
 Gunnar Jónsson          | Male        |   1.87 |   5.25 | Long Jump
 Hulda Kristjánsdóttir   | Female      |   1.71 |   5.43 | Long Jump
 Friðgeir Gunnarsson     | Male        |   1.87 |   1.27 | High Jump
 Jón Ármannsson          | Male        |   1.78 |   6.84 | 100 m dash
 Björgvin Björnsson      | Male        |   1.82 |  12.33 | Triple Jump
 Björgvin Rúnarsson      | Male        |   1.73 |  11.08 | Triple Jump
 Elva Friðgeirsdóttir    | Female      |   1.77 |   7.18 | Triple Jump
 Hulda Geirsdóttir       | Female      |   1.79 |   9.65 | 100 m dash
 Rúnar Björgvinsson      | Male        |   1.88 |   5.54 | Long Jump
 Hulda Jónsdóttir        | Female      |   1.75 |    1.5 | High Jump
 Gréta Elvudóttir        | Female      |   1.76 |   4.16 | Long Jump
 Benedikt Helguson       | Male        |   1.88 |   1.81 | High Jump
 Geir Kristjánsson       | Male        |   1.73 |  16.39 | Shot Put
 Björn Lovísuson         | Male        |   1.85 |   9.95 | Triple Jump
 Gunnar Jónsson          | Male        |   1.81 |   12.2 | Triple Jump
 Björgvin Björnsson      | Male        |   1.82 |   7.09 | Triple Jump
 Kristján Jónsson        | Male        |   1.89 |  12.11 | Shot Put
 Björgvin Ármannsson     | Male        |   1.72 |   3.44 | Long Jump
 Björn Benediktsson      | Male        |   1.84 |   3.72 | Long Jump
 Geir Grétuson           | Male        |   1.88 |   1.08 | High Jump
 Geir Rúnarsson          | Male        |   1.78 |   4.81 | Long Jump
 Ása Geirsdóttir         | Female      |   1.71 |   5.58 | 100 m dash
 Geir Rúnarsson          | Male        |   1.78 |   2.09 | High Jump
 Björn Ármannsson        | Male        |   1.86 |   1.29 | High Jump
 Geir Benediktsson       | Male        |   1.89 |   8.31 | Triple Jump
 Jóna Angeludóttir       | Female      |   1.69 |  16.38 | Shot Put
 Kristján Evuson         | Male        |   1.84 |    2.1 | High Jump
 Helga Björnsdóttir      | Female      |   1.63 |   3.68 | Long Jump
 Jóna Benediktsdóttir    | Female      |   1.62 |   6.73 | Long Jump
 Björn Jónuson           | Male        |   1.73 |   7.07 | 100 m dash
 Lovísa Sunnevudóttir    | Female      |   1.73 |   6.33 | Long Jump
 Björn Björnsson         | Male        |   1.84 |   5.78 | Long Jump
 Rúnar Björgvinsson      | Male        |   1.88 |   7.86 | 100 m dash
 Friðgeir Gunnarsson     | Male        |   1.78 |   7.56 | Triple Jump
 Gunnar Jónsson          | Male        |   1.87 |  12.56 | Triple Jump
 Rúnar Kristjánsson      | Male        |   1.76 |  11.23 | Triple Jump
 Björgvin Ármannsson     | Male        |   1.72 |   9.41 | Triple Jump
 Gunnar Hulduson         | Male        |    1.8 |   7.04 | 100 m dash
 Björn Björnsson         | Male        |   1.84 |   6.04 | 100 m dash
 Ása Evudóttir           | Female      |   1.65 |  10.64 | Shot Put
 Rúnar Geirsson          | Male        |   1.71 |    1.9 | High Jump
 Ása Evudóttir           | Female      |   1.73 |   2.08 | High Jump
 Ármann Geirsson         | Male        |   1.84 |   5.86 | Long Jump
 Ása Evudóttir           | Female      |   1.73 |   14.3 | Shot Put
 Jóna Benediktsdóttir    | Female      |   1.62 |   1.11 | High Jump
 Björn Rúnarsson         | Male        |   1.88 |   6.85 | 100 m dash
 Ármann Geirsson         | Male        |   1.88 |   3.48 | Long Jump
 Gunnar Jónsson          | Male        |   1.87 |   7.77 | 100 m dash
 Hulda Björgvinsdóttir   | Female      |   1.72 |    4.5 | Long Jump
 Rúnar Kristjánsson      | Male        |   1.71 |   8.37 | Shot Put
 Kristján Benediktsson   | Male        |   1.75 |   1.37 | High Jump
 Benedikt Ármannsson     | Male        |   1.88 |   4.15 | Long Jump
 Friðgeir Gunnarsson     | Male        |   1.87 |   5.25 | 100 m dash
 Kristján Jónsson        | Male        |   1.89 |  13.36 | Shot Put
 Björgvin Rúnarsson      | Male        |   1.73 |   6.88 | 100 m dash
 Gunnar Jónsson          | Male        |   1.81 |   6.53 | Long Jump
 Geir Björnsson          | Male        |   1.72 |  16.18 | Shot Put
 Jón Rúnarsson           | Male        |   1.75 |   4.58 | Long Jump
 Sunneva Björnsdóttir    | Female      |   1.71 |   8.45 | Shot Put
 Jóna Björgvinsdóttir    | Female      |   1.65 |  14.19 | Shot Put
 Björn Benediktsson      | Male        |   1.84 |   4.65 | Long Jump
 Benedikt Helguson       | Male        |   1.88 |  12.83 | Shot Put
 Geir Kristjánsson       | Male        |   1.73 |  16.22 | Shot Put
 Elva Gunnarsdóttir      | Female      |   1.64 |   1.09 | High Jump
 Angela Friðgeirsdóttir  | Female      |   1.68 |  10.15 | 100 m dash
 Elva Rúnarsdóttir       | Female      |   1.67 |  12.24 | Triple Jump
 Ármann Geirsson         | Male        |   1.77 |   1.64 | High Jump
 Björn Björnsson         | Male        |   1.82 |   6.47 | Long Jump
 Helga Björgvinsdóttir   | Female      |   1.73 |   5.91 | Long Jump
 Friðgeir Friðgeirsson   | Male        |   1.89 |   5.29 | Long Jump
 Björn Friðgeirsson      | Male        |   1.71 |   7.11 | 100 m dash
 Gunnar Kristjánsson     | Male        |   1.78 |   7.48 | Triple Jump
 Friðgeir Friðgeirsson   | Male        |   1.75 |   1.83 | High Jump
 Geir Grétuson           | Male        |   1.88 |   9.42 | Triple Jump
 Helga Björnsdóttir      | Female      |   1.63 |   11.5 | Triple Jump
 Björn Lovísuson         | Male        |   1.85 |   9.13 | Shot Put
 Sunneva Friðgeirsdóttir | Female      |   1.73 |   2.09 | High Jump
 Lovísa Helgudóttir      | Female      |   1.64 |   1.46 | High Jump
 Ármann Rúnarsson        | Male        |   1.78 |   1.26 | High Jump
 Gréta Rúnarsdóttir      | Female      |   1.63 |   6.11 | Long Jump
 Helga Elvudóttir        | Female      |   1.68 |   2.03 | High Jump
 Jón Ármannsson          | Male        |   1.78 |   4.93 | Long Jump
 Lovísa Helgudóttir      | Female      |   1.64 |   7.08 | Triple Jump
 Benedikt Benediktsson   | Male        |   1.81 |   8.81 | 100 m dash
 Björgvin Friðgeirsson   | Male        |   1.85 |   1.82 | High Jump
 Hulda Elvudóttir        | Female      |   1.61 |   9.07 | 100 m dash
 Lovísa Benediktsdóttir  | Female      |   1.69 |   1.86 | High Jump
 Rúnar Björgvinsson      | Male        |   1.88 |   9.02 | 100 m dash
 Eva Geirsdóttir         | Female      |   1.61 |  14.57 | Shot Put
 Jóna Geirsdóttir        | Female      |   1.71 |   6.01 | Long Jump
 Björn Björnsson         | Male        |   1.84 |  11.99 | Triple Jump
 Jóna Jónsdóttir         | Female      |   1.72 |   1.88 | High Jump
 Angela Gunnarsdóttir    | Female      |   1.72 |  11.08 | Shot Put
 Gréta Elvudóttir        | Female      |   1.76 |   8.56 | 100 m dash
 Kristján Geirsson       | Male        |   1.75 |  15.55 | Shot Put
 Ármann Rúnarsson        | Male        |   1.77 |     12 | Triple Jump
 Friðgeir Gunnarsson     | Male        |   1.78 |   1.93 | High Jump
 Björn Benediktsson      | Male        |   1.84 |  14.47 | Shot Put
 Lovísa Benediktsdóttir  | Female      |   1.73 |   3.68 | Long Jump
 Lovísa Sunnevudóttir    | Female      |   1.73 |   1.93 | High Jump
 Gréta Kristjánsdóttir   | Female      |   1.62 |  15.01 | Shot Put
 Elva Gunnarsdóttir      | Female      |   1.64 |   7.33 | 100 m dash
 Friðgeir Rúnarsson      | Male        |   1.74 |   9.53 | 100 m dash
 Helga Ármannsdóttir     | Female      |   1.61 |   8.66 | Triple Jump
 Ása Björgvinsdóttir     | Female      |   1.71 |   6.62 | 100 m dash
 Jón Kristjánsson        | Male        |   1.86 |   14.8 | Shot Put
 Jóna Benediktsdóttir    | Female      |   1.73 |  11.74 | Triple Jump
 Hulda Björgvinsdóttir   | Female      |   1.72 |    4.9 | Long Jump
 Geir Benediktsson       | Male        |   1.89 |   4.28 | Long Jump
 Friðgeir Friðgeirsson   | Male        |   1.75 |   8.24 | Triple Jump
 Friðgeir Friðgeirsson   | Male        |   1.75 |    4.9 | Long Jump
 Hulda Geirsdóttir       | Female      |   1.62 |  15.85 | Shot Put
 Friðgeir Gunnarsson     | Male        |   1.87 |   1.69 | High Jump
 Ása Friðgeirsdóttir     | Female      |   1.77 |   5.51 | Long Jump
 Hulda Geirsdóttir       | Female      |   1.72 |   13.4 | Shot Put
 Hulda Elvudóttir        | Female      |   1.61 |   3.69 | Long Jump
 Sunneva Benediktsdóttir | Female      |   1.66 |   1.22 | High Jump
 Ása Björgvinsdóttir     | Female      |   1.71 |  12.75 | Triple Jump
 Sunneva Kristjánsdóttir | Female      |   1.74 |   6.96 | Triple Jump
 Sunneva Björgvinsdóttir | Female      |   1.72 |    5.4 | Long Jump
 Hulda Evudóttir         | Female      |   1.77 |    9.2 | 100 m dash
 Sunneva Benediktsdóttir | Female      |   1.66 |  11.18 | Triple Jump
 Kristján Evuson         | Male        |   1.84 |  11.37 | Shot Put
 Björgvin Friðgeirsson   | Male        |   1.85 |   7.14 | Triple Jump
 Björn Björnsson         | Male        |   1.88 |   8.79 | 100 m dash
 Geir Hulduson           | Male        |   1.71 |   5.65 | Long Jump
 Helga Björnsdóttir      | Female      |   1.63 |  12.41 | Shot Put
 Sunneva Friðgeirsdóttir | Female      |   1.72 |   9.44 | 100 m dash
 Sunneva Geirsdóttir     | Female      |   1.66 |    9.1 | 100 m dash
 Geir Gunnarsson         | Male        |    1.7 |   1.84 | High Jump
 Björn Friðgeirsson      | Male        |   1.71 |  16.64 | Shot Put
 Elva Gunnarsdóttir      | Female      |   1.79 |    1.4 | High Jump
 Geir Gunnarsson         | Male        |   1.83 |   4.35 | Long Jump
 Jón Kristjánsson        | Male        |   1.86 |   7.43 | Triple Jump
 Lovísa Sunnevudóttir    | Female      |   1.73 |   1.23 | High Jump
 Benedikt Benediktsson   | Male        |   1.81 |   5.95 | Long Jump
 Helga Björnsdóttir      | Female      |   1.63 |   1.41 | High Jump
 Ása Evudóttir           | Female      |   1.65 |  10.17 | Triple Jump
 Rúnar Björgvinsson      | Male        |   1.88 |   7.82 | 100 m dash
 Helga Elvudóttir        | Female      |   1.68 |   7.89 | 100 m dash
 Gréta Rúnarsdóttir      | Female      |   1.73 |   1.61 | High Jump
 Lovísa Kristjánsdóttir  | Female      |   1.62 |   6.44 | 100 m dash
 Björn Angeluson         | Male        |   1.84 |  15.33 | Shot Put
 Gréta Rúnarsdóttir      | Female      |   1.73 |  10.08 | 100 m dash
 Ása Friðgeirsdóttir     | Female      |   1.75 |  10.98 | Shot Put
 Gréta Huldudóttir       | Female      |   1.76 |  14.94 | Shot Put
 Lovísa Helgudóttir      | Female      |   1.64 |  11.17 | Shot Put
 Elva Rúnarsdóttir       | Female      |   1.67 |   9.24 | Shot Put
 Helga Elvudóttir        | Female      |   1.68 |   5.59 | Long Jump
 Ása Jónsdóttir          | Female      |    1.7 |   3.52 | Long Jump
 Jóna Geirsdóttir        | Female      |   1.71 |   1.42 | High Jump
 Ása Friðgeirsdóttir     | Female      |   1.75 |   1.06 | High Jump
 Ármann Geirsson         | Male        |   1.88 |  10.54 | Triple Jump
 Friðgeir Rúnarsson      | Male        |   1.74 |  14.34 | Shot Put
 Kristján Benediktsson   | Male        |   1.75 |    1.7 | High Jump
 Gréta Elvudóttir        | Female      |   1.76 |  11.15 | Triple Jump
 Björn Geirsson          | Male        |   1.71 |   8.66 | Triple Jump
 Ása Rúnarsdóttir        | Female      |   1.63 |   9.05 | 100 m dash
 Ása Geirsdóttir         | Female      |   1.76 |   6.56 | Long Jump
 Friðgeir Gunnarsson     | Male        |   1.87 |  14.76 | Shot Put
 Rúnar Björgvinsson      | Male        |   1.88 |   8.64 | 100 m dash
 Björgvin Björnsson      | Male        |   1.82 |   6.11 | 100 m dash
 Kristján Björnsson      | Male        |   1.85 |  11.14 | Shot Put
 Rúnar Björgvinsson      | Male        |   1.88 |   1.62 | High Jump
 Ása Geirsdóttir         | Female      |   1.75 |  11.52 | Shot Put
 Sunneva Jónudóttir      | Female      |   1.77 |    5.4 | Long Jump
 Jóna Björgvinsdóttir    | Female      |   1.65 |  12.56 | Triple Jump
 Geir Benediktsson       | Male        |   1.89 |   6.22 | 100 m dash
 Sunneva Björgvinsdóttir | Female      |   1.72 |  14.36 | Shot Put
 Benedikt Benediktsson   | Male        |   1.81 |  12.89 | Triple Jump
 Kristján Benediktsson   | Male        |   1.75 |   1.76 | High Jump
 Björn Friðgeirsson      | Male        |   1.71 |   5.73 | Long Jump
 Ármann Geirsson         | Male        |   1.84 |   8.82 | Triple Jump
 Gunnar Benediktsson     | Male        |   1.83 |    8.9 | 100 m dash
 Kristján Björnsson      | Male        |   1.85 |   7.17 | 100 m dash
 Ármann Geirsson         | Male        |   1.77 |    1.3 | High Jump
 Lovísa Kristjánsdóttir  | Female      |   1.66 |   6.12 | Long Jump
 Rúnar Geirsson          | Male        |   1.71 |  13.05 | Triple Jump
 Gunnar Hulduson         | Male        |    1.8 |  11.81 | Triple Jump
 Rúnar Benediktsson      | Male        |   1.71 |   1.96 | High Jump
 Björgvin Ármannsson     | Male        |   1.72 |   5.39 | 100 m dash
 Ármann Geirsson         | Male        |   1.77 |   7.24 | 100 m dash
 Rúnar Kristjánsson      | Male        |   1.76 |   2.04 | High Jump
 Sunneva Björnsdóttir    | Female      |    1.7 |   7.54 | 100 m dash
 Ármann Ármannsson       | Male        |   1.77 |  15.25 | Shot Put
 Helga Elvudóttir        | Female      |   1.68 |   8.34 | 100 m dash
 Eva Benediktsdóttir     | Female      |   1.66 |   7.53 | Triple Jump
 Björgvin Björnsson      | Male        |   1.82 |   7.82 | Triple Jump
 Geir Grétuson           | Male        |   1.88 |  13.23 | Shot Put
 Benedikt Helguson       | Male        |   1.88 |   1.51 | High Jump
 Jóna Benediktsdóttir    | Female      |   1.78 |   9.64 | 100 m dash
 Benedikt Jónsson        | Male        |   1.71 |   2.06 | High Jump
 Hulda Benediktsdóttir   | Female      |   1.64 |  10.65 | Triple Jump
 Ása Geirsdóttir         | Female      |   1.75 |  10.15 | Shot Put
 Gunnar Jónsson          | Male        |   1.81 |   6.92 | Triple Jump
 Hulda Kristjánsdóttir   | Female      |   1.79 |   14.2 | Shot Put
 Angela Gunnarsdóttir    | Female      |   1.72 |   7.86 | Triple Jump
 Björn Benediktsson      | Male        |   1.84 |  14.25 | Shot Put
 Jóna Benediktsdóttir    | Female      |   1.73 |   8.97 | Triple Jump
 Lovísa Sunnevudóttir    | Female      |   1.73 |   1.14 | High Jump
 Sunneva Kristjánsdóttir | Female      |   1.74 |   1.59 | High Jump
 Helga Friðgeirsdóttir   | Female      |    1.6 |   9.58 | Triple Jump
 Björn Lovísuson         | Male        |   1.85 |   6.29 | 100 m dash
 Sunneva Björnsdóttir    | Female      |   1.71 |   3.77 | Long Jump
 Helga Björnsdóttir      | Female      |   1.63 |   1.07 | High Jump
 Ármann Ármannsson       | Male        |   1.77 |   7.65 | Triple Jump
 Angela Elvudóttir       | Female      |   1.77 |   1.82 | High Jump
 Jón Kristjánsson        | Male        |   1.79 |   9.22 | Triple Jump
 Angela Björgvinsdóttir  | Female      |   1.64 |   5.55 | 100 m dash
 Björgvin Ármannsson     | Male        |   1.72 |   6.83 | 100 m dash
 Björn Geirsson          | Male        |   1.71 |    6.8 | Triple Jump
 Björgvin Friðgeirsson   | Male        |   1.85 |  11.75 | Triple Jump
 Angela Friðgeirsdóttir  | Female      |   1.68 |   1.63 | High Jump
 Jóna Benediktsdóttir    | Female      |   1.62 |  16.32 | Shot Put
 Kristján Jónsson        | Male        |   1.89 |   1.69 | High Jump
 Jóna Benediktsdóttir    | Female      |   1.78 |   1.77 | High Jump
(2000 rows)

